x_m,y_m,width_left_m,width_right_m,vx_mps
18.029808,24.3803733,1.310083,0.7870886,8.4909692
18.1131424,24.3251268,1.3218876,0.7788321,8.468615
18.1955597,24.2685586,1.3304292,0.7734795,8.447534
18.2770246,24.2106665,1.335727,0.7710137,8.4278023
18.3575019,24.1514485,1.3410248,0.7685479,8.4094952
18.4369561,24.0909025,1.3463226,0.7660821,8.3926864
18.5154088,24.0289817,1.3516203,0.7636163,8.3758439
18.5928517,23.9656897,1.3569181,0.7611506,8.3596184
18.6692148,23.9011189,1.3622159,0.7586848,8.3465088
18.7444991,23.8353083,1.3675137,0.756219,8.3363777
18.8187058,23.7682971,1.3728115,0.7537532,8.3290883
18.8918359,23.7001245,1.3781092,0.7512874,8.3245046
18.9638903,23.6308294,1.3797037,0.7513872,8.3224922
19.0348703,23.5604511,1.377252,0.7542899,8.3229183
19.1047768,23.4890286,1.3748002,0.7571927,8.3256528
19.1736109,23.4166011,1.3723485,0.7600955,8.3305678
19.2414219,23.3431547,1.3698968,0.7629983,8.337538
19.3082199,23.2687125,1.367445,0.765901,8.3463761
19.3739585,23.1933616,1.3649933,0.7688038,8.3569415
19.4386478,23.1171287,1.3625416,0.7717066,8.3691898
19.5022977,23.0400407,1.3600898,0.7746093,8.3830746
19.5649182,22.9621241,1.3576381,0.7775121,8.3985487
19.6265195,22.8834058,1.3513011,0.7832273,8.4155634
19.6871114,22.8039125,1.3402968,0.792321,8.4340697
19.7467041,22.7236709,1.3292925,0.8014146,8.4540181
19.8053076,22.6427078,1.3182882,0.8105083,8.4753588
19.862936,22.5610438,1.3072839,0.819602,8.4980423
19.919601,22.4787026,1.2962796,0.8286957,8.5219951
19.975311,22.3957118,1.2852753,0.8377893,8.5471627
20.0300793,22.3120926,1.274271,0.846883,8.5735212
20.0839189,22.2278662,1.2632667,0.8559767,8.6010456
20.1368429,22.143054,1.2522624,0.8650704,8.6297102
20.1888645,22.0576772,1.2395219,0.8760717,8.6594891
20.2399967,21.9717572,1.2244861,0.8895948,8.6903558
20.2902526,21.8853151,1.2094504,0.9031178,8.7222837
20.3396453,21.7983723,1.1944146,0.9166409,8.7552461
20.3881738,21.7109758,1.1793789,0.930164,8.7892168
20.4358558,21.6231417,1.1643431,0.9436871,8.8242316
20.4827212,21.5348637,1.1493074,0.9572102,8.8603351
20.5287872,21.4461581,1.1342716,0.9707332,8.8975192
20.5740712,21.3570414,1.1192359,0.9842563,8.9357755
20.6185905,21.2675298,1.1042001,0.9977794,8.9750948
20.6623622,21.1776397,1.0901074,1.0119633,9.0154679
20.7054037,21.0873874,1.0773882,1.0271097,9.0560739
20.7477323,20.9967894,1.064669,1.0422562,9.096337
20.7893651,20.9058618,1.0519498,1.0574026,9.1362622
20.830302,20.8146607,1.0392306,1.072549,9.1758547
20.8705653,20.7231923,1.0265114,1.0876954,9.2151194
20.9101882,20.6314369,1.0137923,1.1028419,9.254061
20.9491896,20.5394065,1.0010731,1.1179883,9.2926843
20.9875882,20.4471129,0.9883539,1.1331347,9.3309938
21.0254029,20.3545679,0.9756347,1.1482811,9.368994
21.0626526,20.2617834,0.9640528,1.1621812,9.4066893
21.099356,20.1687713,0.9542993,1.1740775,9.4440838
21.135532,20.0755434,0.9445458,1.1859738,9.4811818
21.1711994,19.9821115,0.9347923,1.1978701,9.5179874
21.2063615,19.8885293,0.9250388,1.2097664,9.5545044
21.2410421,19.7947963,0.9152853,1.2216627,9.5907368
21.2752724,19.7008903,0.9055318,1.233559,9.6266884
21.3090719,19.6068203,0.8957783,1.2454553,9.6623629
21.3424601,19.5125951,0.8860248,1.2573516,9.6977639
21.3754564,19.4182234,0.8762713,1.2692479,9.7328949
21.4080803,19.3237141,0.8676369,1.2790318,9.7677596
21.4403514,19.229076,0.8609929,1.2850586,9.8023611
21.472289,19.1343179,0.854349,1.2910854,9.8367029
21.5039127,19.0394486,0.847705,1.2971122,9.8707883
21.535232,18.9445076,0.8410611,1.3031389,9.9046204
21.5662706,18.8494939,0.8344171,1.3091657,9.9382024
21.5970571,18.7543934,0.8277732,1.3151925,9.9715373
21.6276128,18.6592135,0.8211292,1.3212193,10.0046282
21.6579593,18.5639616,0.8144853,1.327246,10.0374779
21.6881178,18.4686451,0.8078413,1.3332728,10.0700894
21.7181097,18.3732714,0.8022779,1.3380053,10.1024655
21.7479566,18.277848,0.7988471,1.3401832,10.134609
21.7776796,18.1823823,0.7954164,1.342361,10.1665226
21.8073004,18.0868817,0.7919856,1.3445389,10.1982089
21.8368358,17.9913668,0.7885548,1.3467168,10.2296707
21.866304,17.8958393,0.785124,1.3488947,10.2609104
21.8957213,17.8002945,0.7816932,1.3510726,10.2919306
21.9251012,17.7047368,0.7782624,1.3532505,10.3227337
21.954457,17.6091707,0.7748317,1.3554283,10.3533223
21.983802,17.5136006,0.7714009,1.3576062,10.3836986
22.0131498,17.4180311,0.7684488,1.3591704,10.4138651
22.0425137,17.3224665,0.766549,1.3593856,10.443824
22.071907,17.2269113,0.7646492,1.3596009,10.4735776
22.1013433,17.1313701,0.7627494,1.3598161,10.5031282
22.1308355,17.0358452,0.7608496,1.3600313,10.5324778
22.1603856,16.940338,0.7589498,1.3602465,10.5616287
22.1899865,16.8448474,0.75705,1.3604617,10.5905829
22.2196315,16.7493711,0.7551502,1.3606769,10.6193426
22.2493138,16.6539069,0.7532504,1.3608922,10.6479098
22.2790266,16.5584526,0.7513506,1.3611074,10.6762864
22.3087632,16.4630059,0.75,1.3615683,10.7044745
22.3385168,16.3675647,0.75,1.3626334,10.7324759
22.3682806,16.2721265,0.75,1.3636984,10.7602927
22.3980479,16.1766893,0.75,1.3647635,10.7879266
22.4278115,16.0812515,0.75,1.3658286,10.8153796
22.4575648,15.9858107,0.75,1.3668936,10.8426534
22.4873007,15.8903641,0.75,1.3679587,10.8697498
22.5170121,15.7949096,0.75,1.3690238,10.8966705
22.5466921,15.6994449,0.75,1.3700888,10.9234174
22.5763336,15.6039679,0.75,1.3711539,10.9499922
22.6059295,15.5084764,0.7502339,1.3723695,10.9763964
22.6354727,15.4129681,0.7511148,1.3740014,11.0026317
22.6649562,15.3174408,0.7519956,1.3756333,11.0286998
22.6943728,15.2218924,0.7528765,1.3772653,11.0546023
22.723715,15.126322,0.7537574,1.3788972,11.0803408
22.7529714,15.0307259,0.7546383,1.3805292,11.1059167
22.7821283,14.9350991,0.7555192,1.3821611,11.1040595
22.8111714,14.8394377,0.7564001,1.3837931,10.9881764
22.8400862,14.7437377,0.757281,1.385425,10.8728267
22.8688586,14.6479949,0.7581618,1.387057,10.7579568
22.8974743,14.5522056,0.7586166,1.3883657,10.6435123
22.9259189,14.4563656,0.7577357,1.3886613,10.5294378
22.9541782,14.3604709,0.7568548,1.3889568,10.4156767
22.9822378,14.2645176,0.7559739,1.3892524,10.3021714
23.0100826,14.1685021,0.755093,1.389548,10.190031
23.0376878,14.0724179,0.7542121,1.3898436,10.0799325
23.0650207,13.9762564,0.7533313,1.3901392,9.9718007
23.0920488,13.8800095,0.7524504,1.3904348,9.865562
23.1187394,13.7836691,0.7515695,1.3907304,9.7611436
23.1450596,13.6872271,0.7506886,1.391026,9.6584736
23.1709768,13.5906754,0.7503347,1.3906742,9.5574807
23.1964583,13.4940058,0.7518679,1.3880041,9.4580935
23.2214713,13.3972103,0.7534011,1.385334,9.3602407
23.2459831,13.3002807,0.7549343,1.3826638,9.2638504
23.2699535,13.2032375,0.7564675,1.3799937,9.169561
23.2933448,13.1060643,0.7580007,1.3773235,9.0777585
23.3161152,13.008738,0.7595339,1.3746534,8.9883854
23.3382183,12.9112539,0.7610671,1.3719833,8.901386
23.3596077,12.8136069,0.7626003,1.3693131,8.8167068
23.3802369,12.7157922,0.7641335,1.366643,8.734295
23.4000597,12.617805,0.7670143,1.3628245,8.6540981
23.4190295,12.5196404,0.7754697,1.3542563,8.5760635
23.4370999,12.4212935,0.7839252,1.3456881,8.5001373
23.4542246,12.3227595,0.7923806,1.3371198,8.4262637
23.470345,12.2241092,0.800836,1.3285516,8.3545236
23.4854182,12.1253204,0.8092914,1.3199833,8.2849936
23.4994009,12.0263554,0.8177468,1.3114151,8.2176756
23.5122418,11.9272249,0.8262022,1.3028468,8.1525727
23.5238894,11.8279398,0.8346576,1.2942786,8.0896885
23.5342925,11.7285107,0.843113,1.2857103,8.029026
23.5433997,11.6289484,0.8527114,1.2755034,7.9705868
23.5511596,11.5292636,0.8678478,1.2573574,7.9143699
23.5575207,11.4294671,0.8829841,1.2392114,7.8603705
23.5624318,11.3295696,0.8981205,1.2210653,7.8085791
23.5658402,11.2296376,0.9132568,1.2029193,7.7587853
23.5676993,11.1296784,0.9283931,1.1847733,7.7109299
23.567963,11.02969,0.9435295,1.1666273,7.6651074
23.5665838,10.9297077,0.9586658,1.1484812,7.6214129
23.5635141,10.829767,0.9738021,1.1303352,7.5799414
23.5587062,10.7299032,0.9889385,1.1121892,7.5407865
23.5521125,10.6301518,1.0032225,1.0929508,7.5040398
23.5436855,10.5305483,1.0125804,1.0673987,7.4697895
23.5333776,10.4311279,1.0219383,1.0418466,7.4381186
23.5211411,10.3319261,1.0312961,1.0162945,7.4091037
23.5069155,10.2328886,1.040654,0.9907424,7.3815811
23.4906698,10.1340884,1.0500119,0.9651903,7.3547996
23.4723977,10.0356541,1.0593697,0.9396382,7.3289338
23.4520841,9.9376464,1.0687276,0.9140861,7.3041606
23.429714,9.8401264,1.0780855,0.888534,7.280659
23.4052724,9.7431548,1.0874433,0.8629819,7.2586102
23.3787443,9.6467927,1.0976607,0.8394758,7.2381969
23.3501148,9.5511009,1.1139561,0.8304376,7.2196036
23.3193688,9.4561403,1.1302514,0.8213994,7.2030156
23.2864913,9.3619718,1.1465467,0.8123611,7.1886183
23.2513633,9.2683811,1.162842,0.8033229,7.1741921
23.2140218,9.1754752,1.1791374,0.7942847,7.1613171
23.1746093,9.0834827,1.1954327,0.7852464,7.152799
23.1331924,8.9924195,1.211728,0.7762082,7.1484132
23.089838,8.9023014,1.2280234,0.76717,7.1479315
23.0446127,8.8131443,1.2443187,0.7581317,7.1511246
22.9975832,8.7249641,1.2587058,0.7516673,7.1577637
22.9488163,8.6377765,1.2559754,0.7682915,7.1676224
22.8983786,8.5515974,1.2532449,0.7849157,7.1804776
22.846337,8.4664427,1.2505145,0.8015398,7.1961108
22.7926351,8.3821395,1.247784,0.818164,7.2143088
22.73736,8.2987638,1.2450536,0.8347882,7.2345008
22.6806283,8.2164283,1.2423231,0.8514123,7.2564099
22.6224812,8.1351245,1.2395927,0.8680365,7.2800286
22.5629595,8.0548439,1.2368623,0.8846607,7.3053417
22.5021042,7.9755778,1.2341318,0.9012849,7.3323265
22.4399562,7.8973179,1.2302416,0.9182106,7.3609546
22.3765566,7.8200553,1.21239,0.9387666,7.3911924
22.3119463,7.7437818,1.1945384,0.9593226,7.4230019
22.2461662,7.6684885,1.1766868,0.9798786,7.4563416
22.1793481,7.5942671,1.1588351,1.0004346,7.4911673
22.1114797,7.5210511,1.1409835,1.0209906,7.5270253
22.0425519,7.4487879,1.1231319,1.0415466,7.5637185
21.9725959,7.37747,1.1052803,1.0621027,7.601238
21.9016428,7.3070901,1.0874287,1.0826587,7.6395719
21.8297235,7.2376406,1.069577,1.1032147,7.6787055
21.7568692,7.1691142,1.0517703,1.1235912,7.7186216
21.6831108,7.1015034,1.0347645,1.1407659,7.7593012
21.6084795,7.0348007,1.0177586,1.1579407,7.8007235
21.5330063,6.9689989,1.0007528,1.1751155,7.8428664
21.4569199,6.9042563,0.9837469,1.1922903,7.8857068
21.3801201,6.8404438,0.9667411,1.2094651,7.9293584
21.3025692,6.7774924,0.9497352,1.2266399,7.9738623
21.224294,6.7153882,0.9327294,1.2438147,8.0192143
21.145321,6.6541172,0.9157235,1.2609894,8.0654088
21.065677,6.5936657,0.8987177,1.2781642,8.1124389
20.9853886,6.5340196,0.8819335,1.2950758,8.1602966
20.9044823,6.4751653,0.87244,1.303326,8.2087239
20.8229849,6.4170887,0.8629466,1.3115763,8.2566748
20.7409229,6.359776,0.8534531,1.3198266,8.3041581
20.6584532,6.303302,0.8439597,1.3280769,8.3511827
20.5755046,6.2475858,0.8344662,1.3363271,8.397757
20.4920593,6.1925877,0.8249728,1.3445774,8.4438892
20.4081361,6.1382933,0.8154793,1.3528277,8.4895873
20.3237537,6.084688,0.8059859,1.361078,8.5348589
20.2389307,6.0317574,0.7964924,1.3693283,8.5797116
20.1536859,5.9794869,0.7870332,1.3775422,8.6241525
20.0680379,5.9278621,0.7833364,1.3796408,8.6681888
19.9820054,5.8768685,0.7796396,1.3817393,8.7118273
19.8956071,5.8264914,0.7759428,1.3838378,8.7550746
19.8088901,5.7767329,0.7722461,1.3859363,8.7979372
19.721848,5.7275652,0.7685493,1.3880348,8.8404214
19.6344855,5.678968,0.7648525,1.3901333,8.8825332
19.5468153,5.6309258,0.7611557,1.3922318,8.9242787
19.4588499,5.5834229,0.757459,1.3943303,8.9656636
19.370602,5.5364436,0.7537622,1.3964288,9.0066935
19.282084,5.4899724,0.7500654,1.3985273,9.047374
19.1933087,5.4439936,0.75,1.3987155,9.0877104
19.1042886,5.3984915,0.75,1.3988693,9.1277078
19.0150363,5.3534506,0.75,1.3990231,9.1673714
18.9255546,5.3088511,0.75,1.3991769,9.2067061
18.8358582,5.2646862,0.75,1.3993307,9.2457168
18.7459554,5.2209489,0.75,1.3994845,9.2844081
18.6558523,5.1776308,0.75,1.3996383,9.3227847
18.5655547,5.1347238,0.75,1.3997921,9.360851
18.4750688,5.0922195,0.75,1.3999459,9.3986115
18.3844004,5.0501097,0.75,1.4000996,9.4360703
18.2935555,5.0083862,0.7535387,1.3968419,9.4732317
18.2025401,4.9670407,0.7572297,1.3934372,9.5100998
18.1113602,4.9260649,0.7609208,1.3900324,9.5466786
18.0200078,4.8854448,0.7646119,1.3866277,9.5829718
17.9284969,4.8451796,0.768303,1.383223,9.6189835
17.8368343,4.8052665,0.7719941,1.3798183,9.6547172
17.7450229,4.7657009,0.7756852,1.3764136,9.6901767
17.6530659,4.7264786,0.7793763,1.3730088,9.7253655
17.5609663,4.6875951,0.7830674,1.3696041,9.7602871
17.4687274,4.649046,0.7867585,1.3661994,9.7949449
17.3763521,4.6108268,0.7916506,1.3608059,9.8293423
17.2838436,4.5729333,0.7966262,1.3552743,9.8634825
17.191205,4.5353609,0.8016017,1.3497427,9.8973688
17.0984353,4.4981037,0.8065773,1.3442112,9.9310043
17.0055403,4.4611587,0.8115528,1.3386796,9.9643921
16.9125235,4.4245219,0.8165284,1.333148,9.9975351
16.8193876,4.3881893,0.8215039,1.3276165,10.0304364
16.7261352,4.3521565,0.8264794,1.3220849,10.0630989
16.6327688,4.3164193,0.831455,1.3165534,10.0955254
16.539291,4.2809735,0.8364305,1.3110218,10.1277186
16.4457045,4.2458148,0.8396102,1.3068878,10.1596814
16.3520118,4.2109391,0.8426154,1.3028896,10.1914164
16.2582156,4.1763421,0.8456207,1.2988913,10.2229262
16.1643216,4.1420207,0.8486259,1.2948931,10.2542134
16.0703298,4.1079696,0.8516312,1.2908948,10.2852806
15.9762417,4.0741842,0.8546364,1.2868966,10.3161302
15.8820594,4.0406598,0.8576417,1.2828983,10.3467647
15.7877853,4.0073921,0.8606469,1.2789001,10.3771865
15.6934218,3.9743766,0.8636522,1.2749018,10.4073979
15.5989709,3.9416089,0.8666574,1.2709036,10.4374012
15.504435,3.9090845,0.8655374,1.2712306,10.4671988
15.4098165,3.8767989,0.8638965,1.2721036,10.4967928
15.3151174,3.8447477,0.8622557,1.2729766,10.5261854
15.2203467,3.8129287,0.8606148,1.2738496,10.5553788
15.1255013,3.7813355,0.858974,1.2747226,10.5843752
15.0305817,3.7499631,0.8573331,1.2755956,10.6131765
14.9355899,3.718807,0.8556923,1.2764687,10.6417849
14.8405278,3.6878627,0.8540514,1.2773417,10.6702023
14.7453974,3.6571256,0.8524106,1.2782147,10.6984307
14.6502008,3.6265911,0.8507697,1.2790877,10.7264721
14.5549397,3.5962548,0.8471959,1.2840498,10.7543285
14.4596163,3.5661121,0.8433187,1.2896539,10.7820015
14.3642324,3.5361584,0.8394414,1.295258,10.8094932
14.2687969,3.5063913,0.8355641,1.3008621,10.8368054
14.173306,3.4768046,0.8316868,1.3064662,10.8639398
14.0777602,3.4473931,0.8278096,1.3120703,10.8908982
13.9821612,3.4181522,0.8239323,1.3176744,10.9176823
13.8865106,3.3890773,0.820055,1.3232785,10.9442939
13.7908101,3.3601639,0.8161777,1.3288826,10.9707346
13.6950615,3.3314071,0.8123005,1.3344867,10.9970061
13.5992665,3.3028026,0.8089294,1.3370825,11.02311
13.5034269,3.2743455,0.8056542,1.3391082,11.049048
13.4075442,3.2460314,0.8023791,1.3411339,11.0748216
13.3116255,3.217857,0.7991039,1.3431596,11.1004324
13.215668,3.1898166,0.7958287,1.3451853,11.1258818
13.1196725,3.161905,0.7925536,1.347211,11.1511715
13.0236402,3.1341177,0.7892784,1.3492367,11.1763029
12.9275729,3.1064499,0.7860032,1.3512625,11.2012775
12.831472,3.078897,0.782728,1.3532882,11.2260968
12.735339,3.0514542,0.7794529,1.3553139,11.2507621
12.6391754,3.0241169,0.7770371,1.3582722,11.2752748
12.5429828,2.9968804,0.7748137,1.3614393,11.2996365
12.4467628,2.96974,0.7725903,1.3646064,11.3238483
12.3505193,2.9426918,0.7703669,1.3677736,11.3479117
12.2542516,2.9157311,0.7681435,1.3709407,11.3718281
12.1579604,2.8888539,0.7659201,1.3741078,11.3955986
12.0616467,2.8620562,0.7636967,1.3772749,11.4192246
11.9653118,2.8353342,0.7614733,1.380442,11.4427075
11.8689568,2.8086838,0.7592499,1.3836091,11.4660483
11.7725829,2.7821013,0.7570265,1.3867762,11.4892485
11.6761912,2.7555827,0.7560475,1.386313,11.5123091
11.5797829,2.729124,0.7553923,1.3849051,11.5352315
11.4833592,2.7027214,0.7547371,1.3834972,11.5580167
11.3869218,2.6763714,0.7540819,1.3820893,11.5806661
11.2904708,2.6500714,0.7534267,1.3806814,11.6031807
11.1940066,2.6238196,0.7527715,1.3792734,11.6255616
11.0975298,2.5976144,0.7521163,1.3778655,11.6478101
11.0010408,2.571454,0.7514611,1.3764576,11.6699272
10.9045402,2.5453365,0.7508059,1.3750497,11.6919141
10.8080284,2.5192602,0.7501508,1.3736418,11.7137717
10.7115059,2.4932235,0.7500803,1.3758379,11.7355013
10.6149733,2.4672244,0.7501845,1.379111,11.7571038
10.518431,2.4412613,0.7502888,1.3823841,11.7785803
10.4218795,2.4153323,0.7503931,1.3856573,11.7999319
10.3253193,2.3894359,0.7504973,1.3889304,11.8211595
10.2287509,2.3635703,0.7506016,1.3922035,11.8422641
10.1321746,2.3377338,0.7507058,1.3954766,11.8632468
10.035591,2.3119248,0.7508101,1.3987497,11.8841086
9.9390006,2.2861416,0.7509144,1.4020229,11.9048504
9.8424037,2.2603825,0.7510186,1.405296,11.9254732
9.7458008,2.2346459,0.7510624,1.4048776,11.9459778
9.6491924,2.20893,0.7510857,1.4032044,11.9663654
9.5525789,2.1832333,0.7511089,1.4015312,11.9866367
9.4559607,2.157554,0.7511322,1.399858,12.0067927
9.3593383,2.1318907,0.7511555,1.3981848,12.0268344
9.2627119,2.1062421,0.7511787,1.3965116,12.0467625
9.1660821,2.0806069,0.751202,1.3948384,12.066578
9.069449,2.0549837,0.7512252,1.3931652,12.0862818
8.9728131,2.0293712,0.7512485,1.391492,12.1058747
8.8761748,2.003768,0.7512717,1.3898188,12.1253575
8.7795343,1.9781729,0.751186,1.3903978,12.1447312
8.6828921,1.9525844,0.7510585,1.3918409,12.1639966
8.5862485,1.9270013,0.750931,1.3932839,12.1831543
8.4896038,1.9014223,0.7508035,1.394727,12.2022054
8.392958,1.8758469,0.7506759,1.39617,12.2211506
8.2963114,1.850275,0.7505484,1.3976131,12.2399907
8.1996639,1.8247064,0.7504209,1.3990561,12.2587264
8.1030156,1.799141,0.7502934,1.4004992,12.2773586
8.0063664,1.7735786,0.7501659,1.4019422,12.2958881
7.9097166,1.7480189,0.7500384,1.4033853,12.3143155
7.813066,1.7224619,0.7503366,1.4047789,12.3326417
7.7164148,1.6969074,0.750818,1.4061513,12.3508673
7.6197629,1.6713551,0.7512994,1.4075236,12.3689932
7.5231106,1.645805,0.7517808,1.408896,12.38702
7.4264576,1.6202571,0.7522622,1.4102684,12.4049486
7.3298041,1.5947113,0.7527436,1.4116407,12.4227795
7.23315,1.5691678,0.753225,1.4130131,12.4405135
7.1364953,1.5436264,0.7537064,1.4143854,12.4581513
7.03984,1.5180874,0.7541878,1.4157578,12.4756937
6.943184,1.4925506,0.7546692,1.4171302,12.4931412
6.8465275,1.4670162,0.7553509,1.416583,12.5104945
6.7498703,1.4414841,0.7561287,1.4151138,12.5277544
6.6532124,1.4159545,0.7569066,1.4136446,12.5449215
6.556554,1.3904273,0.7576844,1.4121754,12.5619964
6.4598949,1.3649025,0.7584623,1.4107062,12.5789798
6.3632352,1.3393803,0.7592401,1.409237,12.5958723
6.2665748,1.3138606,0.7600179,1.4077678,12.6126747
6.1699137,1.2883435,0.7607958,1.4062986,12.6293874
6.0732519,1.262829,0.7615736,1.4048294,12.6460112
5.9765894,1.2373171,0.7623515,1.4033602,12.6625466
5.8799262,1.2118079,0.7629037,1.4022963,12.6789943
5.7832622,1.1863013,0.7633355,1.4014487,12.6953549
5.6865976,1.1607975,0.7637673,1.4006011,12.7116289
5.5899323,1.1352965,0.7641991,1.3997535,12.727817
5.4932662,1.1097982,0.7646308,1.3989059,12.7439198
5.3965994,1.0843027,0.7650626,1.3980583,12.7599378
5.2999318,1.0588101,0.7654944,1.3972107,12.7758716
5.2032635,1.0333203,0.7659262,1.3963631,12.7917218
5.1065944,1.0078334,0.7663579,1.3955155,12.8074889
5.0099246,0.9823494,0.7667897,1.3946679,12.8231736
4.9132539,0.9568683,0.767083,1.3930619,12.8387763
4.8165825,0.9313901,0.7672944,1.3910073,12.8542976
4.7199103,0.905915,0.7675058,1.3889526,12.8697381
4.6232374,0.8804428,0.7677172,1.386898,12.8850983
4.5265636,0.8549736,0.7679286,1.3848434,12.9003787
4.4298891,0.8295074,0.76814,1.3827888,12.9155798
4.3332138,0.8040441,0.7683514,1.3807342,12.9307023
4.2365377,0.7785838,0.7685628,1.3786795,12.9457466
4.1398608,0.7531265,0.7687742,1.3766249,12.9607132
4.0431832,0.7276721,0.7689856,1.3745703,12.9756026
3.9465048,0.7022206,0.7698352,1.3734169,12.9904153
3.8498256,0.6767721,0.771102,1.3728527,13.0051519
3.7531456,0.6513265,0.7723687,1.3722885,13.0198129
3.6564649,0.6258838,0.7736355,1.3717243,13.0343986
3.5597834,0.6004439,0.7749022,1.37116,13.0489097
3.4631011,0.575007,0.776169,1.3705958,13.0633465
3.3664182,0.5495729,0.7774357,1.3700316,13.0777097
3.2697344,0.5241416,0.7787025,1.3694674,13.0919995
3.17305,0.4987131,0.7799692,1.3689031,13.1062166
3.0763648,0.4732875,0.781236,1.3683389,13.1203614
2.9796788,0.4478646,0.7819087,1.3680115,13.1344343
2.8829922,0.4224444,0.7821533,1.3678547,13.1484358
2.7863048,0.397027,0.7823979,1.3676979,13.1623664
2.6896167,0.3716124,0.7826424,1.3675411,13.1762265
2.5929279,0.3462004,0.782887,1.3673843,13.1900165
2.4962383,0.3207911,0.7831315,1.3672275,13.2037369
2.3995481,0.2953845,0.7833761,1.3670707,13.2173882
2.3028572,0.2699805,0.7836207,1.3669139,13.2309707
2.2061656,0.2445792,0.7838652,1.3667571,13.2444849
2.1094733,0.2191805,0.7841098,1.3666003,13.2579312
2.0127804,0.1937843,0.7844109,1.3676843,13.2713101
1.9160867,0.1683908,0.7847568,1.3697532,13.2846219
1.8193924,0.1429998,0.7851027,1.371822,13.2978672
1.7226974,0.1176113,0.7854486,1.3738908,13.3110462
1.6260018,0.0922254,0.7857946,1.3759596,13.3241594
1.5293054,0.066842,0.7861405,1.3780284,13.3372072
1.4326084,0.0414611,0.7864864,1.3800972,13.35019
1.3359108,0.0160827,0.7868323,1.382166,13.3631082
1.2392125,-0.0092932,0.7871782,1.3842348,13.3759623
1.1425136,-0.0346667,0.7875242,1.3863037,13.3887525
1.0458141,-0.0600377,0.787941,1.3852966,13.4014793
0.9491139,-0.0854062,0.7884198,1.3816044,13.4141431
0.8524131,-0.1107724,0.7888986,1.3779123,13.4267442
0.7557116,-0.1361361,0.7893773,1.3742202,13.4392831
0.6590094,-0.1614973,0.7898561,1.3705281,13.45176
0.5623066,-0.1868561,0.7903349,1.366836,13.4641755
0.4656031,-0.2122124,0.7908137,1.3631438,13.4765298
0.368899,-0.2375661,0.7912925,1.3594517,13.4888233
0.2721943,-0.2629173,0.7917712,1.3557596,13.5010564
0.1754888,-0.2882658,0.79225,1.3520675,13.5132294
0.0787827,-0.3136117,0.7931463,1.3513451,13.5253427
-0.0179241,-0.338955,0.7944433,1.3534724,13.5373967
-0.1146315,-0.3642955,0.7957403,1.3555996,13.5493917
-0.2113399,-0.3896333,0.7970373,1.3577269,13.5613281
-0.3080489,-0.4149684,0.7983343,1.3598542,13.5732062
-0.4047587,-0.4403006,0.7996312,1.3619814,13.5850263
-0.5014692,-0.4656299,0.8009282,1.3641087,13.5967888
-0.5981804,-0.4909564,0.8022252,1.366236,13.608494
-0.6948924,-0.5162799,0.8035222,1.3683632,13.6201423
-0.7916052,-0.5416003,0.8048192,1.3704905,13.631734
-0.8883188,-0.5669178,0.8056714,1.3697888,13.6432695
-0.9850332,-0.5922321,0.8060546,1.3661039,13.654749
-1.0817483,-0.6175433,0.8064378,1.3624191,13.6661729
-1.1784644,-0.6428514,0.806821,1.3587342,13.6775415
-1.2751813,-0.6681563,0.8072042,1.3550493,13.6888551
-1.3718989,-0.6934582,0.8075874,1.3513644,13.7001141
-1.4686174,-0.7187572,0.8079706,1.3476795,13.7113187
-1.5653365,-0.7440533,0.8083538,1.3439947,13.7224694
-1.6620564,-0.7693466,0.808737,1.3403098,13.7335663
-1.758777,-0.7946373,0.8091203,1.3366249,13.7446098
-1.8554983,-0.8199253,0.8095165,1.3354351,13.7556002
-1.9522203,-0.8452109,0.8099278,1.3371376,13.7665379
-2.0489429,-0.8704939,0.8103392,1.3388402,13.777423
-2.1456661,-0.8957747,0.8107505,1.3405427,13.788256
-2.2423898,-0.9210532,0.8111619,1.3422453,13.7990371
-2.3391141,-0.9463295,0.8115732,1.3439478,13.8097666
-2.435839,-0.9716037,0.8119846,1.3456504,13.8204447
-2.5325644,-0.996876,0.812396,1.3473529,13.8310719
-2.6292903,-1.0221465,0.8128073,1.3490555,13.8416484
-2.7260167,-1.0474151,0.8132187,1.350758,13.8521744
-2.8227435,-1.0726821,0.8139243,1.3506043,13.8626503
-2.9194708,-1.0979475,0.8150054,1.3480834,13.8730763
-3.0161984,-1.1232114,0.8160864,1.3455625,13.8834527
-3.1129263,-1.1484739,0.8171675,1.3430417,13.8937798
-3.2096546,-1.1737351,0.8182485,1.3405208,13.9040579
-3.3063832,-1.1989951,0.8193295,1.338,13.9142872
-3.403112,-1.224254,0.8204106,1.3354791,13.924468
-3.4998412,-1.2495119,0.8214916,1.3329582,13.9346006
-3.5965706,-1.2747688,0.8225726,1.3304374,13.9446853
-3.6933003,-1.300025,0.8236537,1.3279165,13.9547223
-3.7900301,-1.3252803,0.8246638,1.3270755,13.9647119
-3.8867602,-1.350535,0.8255743,1.3285934,13.9746543
-3.9834904,-1.3757892,0.8264847,1.3301113,13.9845498
-4.0802206,-1.4010428,0.8273952,1.3316292,13.9943987
-4.176951,-1.426296,0.8283057,1.3331471,14.0042013
-4.2736814,-1.451549,0.8292162,1.334665,14.0139577
-4.3704118,-1.4768017,0.8301266,1.3361829,14.0236682
